VehOdo,MMRAcquisitionAuctionAveragePrice,Make,WarrantyCost,IsBadBuy
93162,8281,PONTIAC,2351,1
32534,4954,SUZUKI,462,0
79434,5387,FORD,920,0
64977,3696,SATURN,2198,0
42758,3318,SUZUKI,482,0
81803,7675,HYUNDAI,853,0
79001,6435,NISSAN,686,0
80926,5526,CHRYSLER,1633,0
77883,6248,CHEVROLET,803,0
82889,4547,CHEVROLET,853,0
53696,2895,CHEVROLET,1800,0
92702,7399,CHEVROLET,2218,0
71392,7366,FORD,1506,0
77624,4520,CHEVROLET,686,0
49675,4002,FORD,1046,0
75754,13902,DODGE,1272,0
81863,10495,FORD,1373,0
67846,3660,SATURN,1028,1
54636,5349,CHEVROLET,671,0
77510,2206,HYUNDAI,1103,0
63119,5402,TOYOTA,833,0
63584,5351,LINCOLN,2141,0
84089,4520,CHEVROLET,723,1
76778,7980,FORD,1272,0
54437,4498,SUZUKI,505,0
82752,6227,LINCOLN,1153,0
74181,0,FORD,920,1
76496,8055,JEEP,1857,0
82801,7680,CHEVROLET,2152,0
69970,7269,CHEVROLET,1020,0
85906,7900,CHEVROLET,2152,0
92890,15313,FORD,909,1
63801,6281,TOYOTA,533,0
75430,7510,DODGE,920,0
78779,7264,DODGE,920,0
85267,4189,DODGE,1763,0
66200,7491,CHEVROLET,1703,0
78435,6299,CHEVROLET,1974,0
79856,6299,CHEVROLET,1974,0
59732,6714,HYUNDAI,588,0
53264,4467,CHEVROLET,671,0
43867,6240,MERCURY,623,0
62856,6299,CHEVROLET,1703,0
75090,8209,FORD,569,1
60005,2704,CHRYSLER,1515,0
81612,3801,NISSAN,594,0
70450,5427,DODGE,1220,0
89664,3227,SATURN,1933,0
73419,3245,FORD,920,0
47130,4038,CHEVROLET,764,0
41361,6458,CHEVROLET,975,0
80654,11306,DODGE,1373,0
51170,2220,FORD,1220,0
97611,4608,CHEVROLET,909,1
74985,3686,BUICK,3967,0
76819,5251,CHEVROLET,1155,0
91204,6330,FORD,1497,0
87372,3245,FORD,983,0
98280,2727,HYUNDAI,620,0
84334,7795,MAZDA,1113,0
84490,3827,DODGE,1803,0
83636,5461,FORD,983,0
91665,8496,DODGE,1485,0
53969,3245,FORD,754,0
84406,2727,HYUNDAI,594,0
86126,7917,CHEVROLET,2152,0
70883,6173,HYUNDAI,803,0
64814,6018,FORD,825,0
74108,11085,FORD,803,0
78854,5322,MAZDA,1272,0
58997,5441,SUZUKI,505,0
87811,2758,SATURN,1933,0
71153,9389,FORD,803,0
48873,3917,CHRYSLER,975,0
92570,10291,FORD,1774,0
79714,8404,BUICK,1506,0
69930,1899,FORD,1125,0
79522,5270,CHEVROLET,2274,0
68279,4592,FORD,1515,0
72677,3314,CHRYSLER,1389,0
79857,8322,DODGE,920,0
73400,3265,KIA,569,0
93994,5489,CHEVROLET,1341,0
81670,6569,CHEVROLET,1503,0
62846,7845,CHEVROLET,1703,0
61594,6667,CHEVROLET,728,0
92318,5598,PONTIAC,2351,0
88299,6184,CHEVROLET,853,0
81254,8240,DODGE,1763,0
75271,6105,JEEP,920,0
89960,6310,CHEVROLET,1243,0
78724,5617,MITSUBISHI,569,0
66680,8263,CHEVROLET,1703,0
79947,6631,DODGE,920,0
74505,4262,FORD,920,1
83141,7845,CHEVROLET,2152,0
71496,6729,FORD,1155,0
85371,5727,BUICK,4032,0
81015,7854,CHEVROLET,2152,0
93554,7647,CHEVROLET,2351,0
68863,10522,MERCURY,1118,0
83483,6279,HYUNDAI,853,0
43460,7858,DODGE,834,0
66659,5878,CHEVROLET,728,0
88648,9200,CHEVROLET,1503,0
65850,5589,MERCURY,1808,0
56837,4357,CHEVROLET,1003,0
93918,4067,FORD,1341,0
56624,9089,DODGE,1003,0
71753,7854,CHEVROLET,1974,0
76849,9644,SATURN,1272,0
61630,9087,FORD,728,0
62289,2577,DODGE,1320,0
87361,9042,DODGE,1763,0
46715,3971,HYUNDAI,482,0
69232,6951,MERCURY,1313,0
70900,7406,CHEVROLET,1974,0
50902,7146,FORD,505,0
84545,5358,FORD,1633,0
64605,2900,MERCURY,1125,1
73700,5395,CHRYSLER,1389,0
75485,7002,CHEVROLET,803,0
84312,8080,PONTIAC,1373,0
80049,6811,FORD,983,0
78859,7854,CHEVROLET,1974,0
73531,7591,CHEVROLET,1974,0
51713,6013,PONTIAC,1500,0
87137,7765,CHEVROLET,2152,0
61233,5948,FORD,1020,0
85828,3107,SUZUKI,594,0
62077,8061,DODGE,1118,0
92085,5203,NISSAN,620,0
86370,7000,NISSAN,1373,0
47687,3644,SUZUKI,482,0
90144,7366,CHEVROLET,2351,0
68954,5389,DODGE,1215,0
70284,7765,CHEVROLET,1974,1
72070,7604,PONTIAC,1038,0
73916,7272,FORD,1506,0
101133,4012,DODGE,2090,0
76054,3976,CHEVROLET,1155,0
71723,6244,CHEVROLET,1155,0
67256,4032,DODGE,1515,0
47744,2888,MERCURY,993,0
90208,3016,BUICK,2651,0
75685,5464,CHEVROLET,1272,0
77166,2932,FORD,920,0
66695,3363,HYUNDAI,728,0
82936,6756,CHEVROLET,1113,0
45737,3547,CHRYSLER,975,0
88262,7862,JEEP,1893,0
61996,6010,TOYOTA,533,0
102118,4222,KIA,970,0
82770,9773,CHEVROLET,2152,0
72491,6148,DODGE,1389,0
51081,6664,KIA,505,0
79844,6148,DODGE,1389,0
84848,7765,CHEVROLET,2152,0
91068,8091,TOYOTA,620,0
91554,7954,CHRYSLER,1341,1
90413,7529,FORD,1497,0
82734,7366,CHEVROLET,2152,0
85161,1973,FORD,1543,1
31296,2961,BUICK,1481,0
72505,7391,MAZDA,1038,0
87096,6311,CHEVROLET,1113,0
72202,5490,PONTIAC,569,0
81366,6198,GMC,1243,0
79690,6198,GMC,1155,0
52616,8613,KIA,1417,0
53353,5878,CHEVROLET,671,0
32248,5302,HYUNDAI,462,0
41232,7285,KIA,623,0
76542,5443,FORD,803,0
90478,4709,HONDA,920,0
62755,6788,DODGE,1215,0
61651,3463,MITSUBISHI,1223,1
54685,6281,FORD,1169,0
80042,6511,BUICK,2735,0
61443,6310,CHEVROLET,1801,0
85335,7513,CHEVROLET,2152,0
62650,5613,SATURN,728,0
74271,6469,SATURN,803,0
61276,3162,KIA,533,0
69297,3783,FORD,1020,1
62824,5123,CHRYSLER,1215,0
75705,7499,DODGE,1389,1
58212,2341,MERCURY,1054,0
66447,7513,CHEVROLET,1703,0
76199,9780,DODGE,1389,0
61970,2738,FORD,825,0
62063,8291,FORD,923,0
75746,8606,LEXUS,1338,0
75048,3954,HONDA,1103,1
69502,4086,FORD,1906,0
79599,4969,CHRYSLER,1623,1
61097,2242,MERCURY,1125,1
85990,6571,PONTIAC,1373,0
63120,5356,CHEVROLET,1118,0
79373,5356,CHEVROLET,1272,0
97308,4119,SATURN,1197,0
74087,4884,FORD,1220,0
72083,4916,DODGE,1623,0
78091,3376,DODGE,1623,1
72652,6524,CHEVROLET,1038,0
65385,6700,SATURN,728,0
58046,6357,CHEVROLET,920,0
87534,4280,MAZDA,1673,0
72065,5734,KIA,1740,0
62927,7766,PONTIAC,1703,0
41092,5271,SATURN,623,0
51299,3250,CHEVROLET,1966,0
82543,4827,JEEP,1283,0
69375,5975,HYUNDAI,630,0
80878,7828,DODGE,1503,0
64591,4227,CHEVROLET,1703,0
51484,10039,DODGE,1086,0
77438,4139,NISSAN,986,0
56461,9479,LEXUS,1137,0
52546,3193,CHRYSLER,1386,0
81872,4882,FORD,1413,0
72039,0,CHRYSLER,1272,0
62492,8620,DODGE,1215,0
46715,3179,SATURN,923,0
77540,5414,CHEVROLET,1455,0
75097,6646,SCION,569,0
85687,8234,FORD,1633,0
86990,4150,CHEVROLET,1543,1
66656,6752,FORD,1313,0
82835,6053,CHEVROLET,1243,0
60572,3556,CHEVROLET,1703,0
72944,4150,CHEVROLET,1455,0
75432,3271,DODGE,1923,0
61074,6105,CHRYSLER,1215,0
61627,4876,CHEVROLET,728,0
81116,2667,SATURN,1933,0
75743,7273,GMC,1155,0
71304,4518,MITSUBISHI,869,0
79095,7485,DODGE,920,0
89623,4735,CHEVROLET,1543,0
79749,6539,JEEP,686,0
63647,2973,CHEVROLET,1020,0
88136,6405,TOYOTA,594,0
67421,2255,FORD,1320,0
56657,5405,MITSUBISHI,505,1
70166,3898,DODGE,1923,1
71783,6374,HYUNDAI,920,0
65025,3233,HYUNDAI,533,0
67369,9737,DODGE,825,0
80291,2793,SATURN,1933,0
61499,9209,NISSAN,1118,0
74216,6487,CHEVROLET,2091,0
66116,4148,CHRYSLER,1020,0
59119,3508,BUICK,1966,0
77235,3575,CHRYSLER,1389,0
84743,2048,FORD,1543,0
65401,2813,CHEVROLET,1020,0
81511,3508,FORD,1283,0
81059,7588,PONTIAC,1373,0
74893,6790,MAZDA,920,0
60106,3788,CHRYSLER,1215,0
40382,5335,MITSUBISHI,482,0
77672,6715,CHEVROLET,1272,0
63819,4085,NISSAN,930,0
65965,4778,CHRYSLER,1215,0
78650,10852,FORD,920,0
82908,2787,FORD,894,1
74812,4954,CHEVROLET,1455,0
44387,5675,CHRYSLER,975,0
85267,4243,CHRYSLER,1763,0
77832,6728,HYUNDAI,803,0
63956,5497,CHEVROLET,728,0
65715,4337,JEEP,1808,0
67996,7240,DODGE,825,0
47010,4910,CHEVROLET,553,0
73189,6209,FORD,1155,0
76764,6483,PONTIAC,1974,1
70166,4884,FORD,1220,0
58074,4616,FORD,920,0
85008,4904,CHRYSLER,1373,0
51928,7042,DODGE,754,1
69362,6168,DODGE,1215,0
81294,6989,FORD,1503,0
86489,6819,CHRYSLER,1763,0
56177,6358,TOYOTA,505,0
61317,9847,FORD,728,1
66595,3669,CHRYSLER,1215,0
82080,9563,CHEVROLET,1373,0
76580,6244,JEEP,1220,0
55524,5853,CHEVROLET,671,0
76030,3112,FORD,1455,0
57294,3097,NISSAN,888,1
45711,4544,FORD,834,0
56906,2284,MERCURY,1054,0
65903,8046,PONTIAC,1118,0
65218,7239,TOYOTA,533,0
76844,6570,CHEVROLET,1389,0
89498,8384,HONDA,723,0
50776,5026,FORD,920,0
68608,6622,HYUNDAI,825,0
88062,2847,CHRYSLER,1803,1
88920,5635,NISSAN,723,0
58140,6270,CHEVROLET,671,0
66241,7194,FORD,728,1
85674,10446,HONDA,723,0
87775,6482,CHEVROLET,2282,0
93433,8400,DODGE,1918,0
82788,6961,FORD,1893,0
76193,4452,FORD,920,0
76439,6147,FORD,1155,0
71072,5320,CHEVROLET,1272,0
77836,9576,MERCURY,803,0
81895,8795,FORD,853,0
50143,3311,FORD,920,0
86205,2947,DODGE,1243,0
87037,6908,CHRYSLER,1243,0
79714,6585,HYUNDAI,686,0
44496,8137,FORD,482,0
74690,7092,HYUNDAI,803,0
85592,6012,DODGE,1503,0
94020,3407,CHRYSLER,1930,1
89613,5404,CHRYSLER,1503,0
84722,2948,DODGE,2063,0
92569,3089,MERCURY,1353,1
78410,6648,DODGE,920,0
106280,4391,CHRYSLER,1770,0
85260,4395,DODGE,1763,0
89610,2857,FORD,1243,0
45868,2369,CHRYSLER,1275,0
61609,2499,KIA,533,1
78838,3184,FORD,1155,0
107747,3242,FORD,1590,0
67330,4353,DODGE,1020,0
108423,3108,FORD,1130,0
58367,7021,KIA,1334,0
69306,6721,DODGE,825,0
63256,5367,MITSUBISHI,533,0
78826,5163,CHEVROLET,1038,0
85151,8215,FORD,1113,1
65124,2857,CHEVROLET,1906,0
83654,5019,FORD,853,1
88565,6500,CHEVROLET,1243,0
90246,2396,DODGE,1065,1
60909,4481,CHRYSLER,1411,0
80826,3809,DODGE,1763,0
98942,5604,PONTIAC,2351,0
78351,6585,VOLKSWAGEN,1272,0
20530,33543,CADILLAC,1001,1
86958,10226,DODGE,1763,0
83378,1692,SATURN,2063,0
42100,4426,MITSUBISHI,482,0
87548,2915,FORD,1673,1
63677,5662,SATURN,1801,1
76818,6732,CHRYSLER,1857,0
89069,3455,FORD,983,0
74240,5236,DODGE,1623,0
88430,3661,DODGE,2063,0
68197,2854,FORD,833,0
81417,4485,FORD,983,0
88958,2978,CHRYSLER,2063,0
72285,4872,NISSAN,569,0
45730,3766,DODGE,553,0
80843,4798,JEEP,2322,1
78247,5378,FORD,1155,0
29486,4371,CHEVROLET,582,0
61229,2757,BUICK,2003,0
77742,3380,DODGE,1689,0
89035,9573,FORD,853,0
77995,4305,MITSUBISHI,569,0
87442,8541,GMC,1243,0
79526,5647,PONTIAC,1974,0
69649,4150,JEEP,930,0
86749,2613,FORD,1543,0
79644,3407,FORD,869,1
60009,3344,DODGE,1711,1
88550,4867,FORD,983,0
69540,4136,HYUNDAI,533,0
85254,7437,CHEVROLET,1503,0
63978,5992,SATURN,1801,0
83327,3461,BUICK,2712,0
38599,5657,SUZUKI,462,0
72612,6796,HYUNDAI,920,0
64514,4257,DODGE,630,0
62453,8078,DODGE,1215,0
86380,4532,DODGE,1283,0
72056,4828,FORD,1103,0
86820,11410,NISSAN,1243,0
52856,6531,CHRYSLER,1251,0
87625,5301,FORD,1283,0
65183,7156,CHEVROLET,728,0
70715,6649,PONTIAC,569,0
82596,2157,DODGE,1543,0
59365,6852,SATURN,1583,0
79223,8356,TOYOTA,569,0
89361,7002,MAZDA,1633,0
60269,10901,DODGE,1215,0
66919,3420,MITSUBISHI,833,0
79859,4432,DODGE,1923,0
64972,6858,CHEVROLET,1703,0
56175,6892,PONTIAC,1500,0
76513,4408,FORD,1155,0
64770,2058,CHEVROLET,2198,1
60560,3421,DODGE,1711,0
67481,6198,GMC,1020,0
69435,5311,NISSAN,833,0
82224,6568,CHEVROLET,1243,0
73983,2752,PONTIAC,2508,0
63557,6433,HYUNDAI,825,0
62359,4126,BUICK,2198,0
57947,4482,CHEVROLET,1500,0
80779,3922,FORD,594,1
50372,6609,CHEVROLET,1583,0
55407,2587,HYUNDAI,754,1
81098,9257,CHEVROLET,1243,0
76028,16628,NISSAN,686,0
53994,7475,HYUNDAI,671,0
56612,4739,CHEVROLET,1220,0
88765,5500,PONTIAC,2152,1
85051,9210,DODGE,1503,0
85224,2058,SATURN,2063,0
72897,6311,CHEVROLET,1038,0
89927,8275,CHEVROLET,2063,0
68033,5766,FORD,1020,0
63999,5579,SATURN,728,0
48076,5443,CHRYSLER,975,0
92999,3358,MERCURY,1353,1
87759,8795,CHEVROLET,1373,0
65834,7029,NISSAN,1118,0
69735,5103,MERCURY,1320,0
86604,6776,DODGE,594,0
68365,3273,PONTIAC,1898,0
77852,8502,CHEVROLET,1389,0
95614,6766,JEEP,765,0
63984,7460,CHEVROLET,1020,0
95457,3098,BUICK,2651,1
75847,4589,CHRYSLER,1155,1
104306,4035,CHEVROLET,970,0
87194,8679,BUICK,1633,0
81386,2260,KIA,594,0
66895,6537,PONTIAC,1118,0
76010,3106,CHEVROLET,4622,0
91499,4222,KIA,909,1
67749,4361,CHRYSLER,1215,1
72703,3306,FORD,920,0
104060,2318,DODGE,810,0
96778,1958,CHEVROLET,2939,1
103964,3173,FORD,1130,0
84873,14048,CHRYSLER,1503,0
101961,3252,FORD,1130,1
82610,6855,LEXUS,1413,0
86774,5689,JEEP,723,0
78792,4384,CHEVROLET,803,0
68880,5547,CHEVROLET,1020,0
52405,6449,CHEVROLET,671,0
87151,4516,CHEVROLET,1543,0
89338,3971,CHEVROLET,1243,0
70909,4795,SUZUKI,569,1
53076,8138,DODGE,754,0
44037,6670,PONTIAC,1328,0
66425,5161,CHEVROLET,923,0
69930,6670,PONTIAC,1703,0
59875,4587,DODGE,1086,0
70203,5161,CHEVROLET,1038,0
66380,6236,CHEVROLET,1020,0
51755,4958,DODGE,920,0
80879,5496,PONTIAC,2152,0
82413,6472,CHRYSLER,1503,0
81871,4518,CHRYSLER,1503,0
66119,10464,CHEVROLET,728,0
87410,5236,DODGE,2063,0
73632,6419,PONTIAC,2208,0
59566,5176,CHRYSLER,1086,0
66745,7361,KIA,728,0
67722,7092,CHEVROLET,1703,0
63572,5176,CHRYSLER,1215,0
61337,7972,DODGE,1020,0
63700,4272,PONTIAC,1703,1
64120,4016,CHRYSLER,1313,0
53459,6625,CHEVROLET,671,0
76957,5632,FORD,1506,0
80283,3371,PONTIAC,2412,1
81698,4849,CHEVROLET,1113,0
77267,5085,DODGE,1923,0
79229,5910,CHEVROLET,803,0
66219,4049,CHRYSLER,1020,0
80968,5085,DODGE,2063,0
42641,5101,KIA,482,0
44516,3960,CHRYSLER,1046,0
83428,6737,CHEVROLET,1503,1
66562,3797,DODGE,1020,0
80704,2660,CHEVROLET,1243,0
67795,6001,SATURN,728,0
65607,5316,KIA,728,0
73898,2398,CHRYSLER,1806,1
72111,3737,SATURN,803,1
53224,5132,KIA,505,0
47309,5791,PONTIAC,764,0
81544,6702,CHEVROLET,1373,0
70040,6130,PONTIAC,1974,0
81196,5911,NISSAN,853,0
88881,4155,MITSUBISHI,853,0
80350,2492,DODGE,723,1
64545,4628,HYUNDAI,533,0
82274,7026,PONTIAC,2282,0
86436,10272,BUICK,1373,0
71016,8907,CHEVROLET,1389,0
57493,6873,HYUNDAI,671,0
79675,3278,DODGE,686,1
91953,3137,CHEVROLET,5613,0
70701,2998,FORD,1455,0
78177,7417,SATURN,2091,0
89493,7577,DODGE,1503,0
67786,6786,CHEVROLET,1703,0
85372,6457,CHRYSLER,1503,0
54705,6593,HYUNDAI,671,1
81548,7932,CHRYSLER,1243,1
85303,4832,CHRYSLER,1763,0
45454,4826,HYUNDAI,693,0
83795,3538,SATURN,1153,0
85269,7281,CHEVROLET,2152,0
59288,5886,CHEVROLET,1583,0
57122,4496,CHEVROLET,671,0
68976,4955,CHEVROLET,728,0
63622,4520,FORD,825,1
77090,7886,BUICK,1506,0
78145,6902,MITSUBISHI,920,0
49240,4270,CHRYSLER,975,0
52457,8159,CHRYSLER,920,0
76782,3103,DODGE,1155,0
70794,9845,DODGE,1623,0
61853,4444,MAZDA,1125,0
67512,6877,KIA,728,0
86688,4621,DODGE,594,0
68313,10228,DODGE,1215,0
65412,9369,MAZDA,923,0
50070,3355,CHEVROLET,920,0
82995,5645,JEEP,1283,1
61589,4292,HONDA,630,0
79095,6132,PONTIAC,1272,0
62421,2987,OLDSMOBILE,2198,0
66452,8758,PONTIAC,1118,1
70990,4724,CHEVROLET,1038,0
70720,5308,MITSUBISHI,569,0
78815,4057,CHEVROLET,1974,0
79649,4996,PONTIAC,569,0
55551,6004,CHRYSLER,1086,0
73895,4860,CHEVROLET,1038,1
85041,3102,DODGE,1243,0
71199,6785,NISSAN,686,0
79191,8229,FORD,920,0
83646,4264,FORD,1283,0
62483,6178,MAZDA,923,0
75182,4986,DODGE,1155,0
82735,8229,FORD,983,1
67520,3747,DODGE,630,0
89941,12223,FORD,983,0
73326,5408,FORD,1155,0
40089,4006,FORD,693,0
62410,6165,PONTIAC,1703,1
32495,4186,CHEVROLET,1181,0
64807,3676,DODGE,1215,0
86410,6165,PONTIAC,2152,0
75994,6222,CHEVROLET,1974,0
83568,6165,PONTIAC,2152,0
90107,6978,CHRYSLER,1341,0
81830,7341,BUICK,2282,0
75290,3984,CHEVROLET,1974,0
77247,5990,DODGE,920,0
81465,6808,CHEVROLET,1113,0
82288,4501,CHRYSLER,1503,0
79595,3341,CHRYSLER,1272,0
55517,6013,DODGE,1251,0
81243,2347,CHEVROLET,1243,0
74432,9230,DODGE,1740,0
85906,4999,DODGE,1763,0
56548,6048,FORD,754,0
78292,4806,PONTIAC,1974,0
55909,4545,DODGE,920,0
85602,6087,PONTIAC,594,0
75851,9202,MERCURY,1506,0
54605,3215,DODGE,588,0
79337,3336,PONTIAC,1155,0
70940,5660,PONTIAC,1038,1
78358,6894,CHRYSLER,1623,0
73143,8456,CHEVROLET,1974,1
64571,7716,CHRYSLER,1020,0
76817,7657,CHEVROLET,1974,0
78209,5426,CHEVROLET,2091,0
68646,7020,CHRYSLER,1020,0
89384,3626,DODGE,1503,0
83088,8734,DODGE,1763,0
86885,2809,CHEVROLET,1243,1
72212,7531,CHEVROLET,1974,0
75638,6003,PONTIAC,1974,0
77839,3894,PONTIAC,1974,0
69542,3926,FORD,825,0
81718,8087,PONTIAC,1373,0
87501,6269,CHEVROLET,853,0
93617,3178,FORD,1053,0
65967,7946,CHEVROLET,1703,0
77355,5957,DODGE,1220,0
87754,8450,CHRYSLER,1503,0
94119,3964,DODGE,1918,0
54641,7640,CHRYSLER,920,0
67403,5962,CHEVROLET,1118,0
71950,6837,CHEVROLET,1506,0
82324,6842,MERCURY,1503,0
86388,5899,TOYOTA,594,0
64850,2354,DODGE,1215,0
77177,5695,CHEVROLET,1038,0
73012,6533,FORD,1506,0
79679,5053,PONTIAC,1038,0
74242,4427,CHRYSLER,1389,0
62212,2573,CHRYSLER,1515,1
95041,6268,CHEVROLET,1341,0
65257,6371,CHEVROLET,728,1
81176,9949,CHEVROLET,2152,0
77936,8036,DODGE,920,0
79294,4555,PONTIAC,1974,0
67553,11240,FORD,728,0
94751,3059,BUICK,2651,0
61473,6635,DODGE,825,0
64328,5133,CHEVROLET,1118,0
76263,3136,FORD,920,0
58406,4945,CHEVROLET,671,0
63594,7720,CHRYSLER,1118,0
88294,9755,FORD,853,0
42104,2418,DODGE,975,0
66089,9729,FORD,728,0
92815,6655,CHEVROLET,1341,0
77147,3977,CHEVROLET,1974,0
56980,6866,CHEVROLET,1003,0
87096,7917,CHEVROLET,2152,0
50428,5109,CHEVROLET,1800,1
59995,6359,ISUZU,920,0
71836,5563,CHEVROLET,803,0
65310,9806,DODGE,1020,0
76219,5961,FORD,803,0
69523,4959,CHEVROLET,1801,0
69016,6345,CHEVROLET,728,0
68409,8299,DODGE,1411,0
79690,6589,CHEVROLET,1974,0
77588,7467,CHEVROLET,1974,0
57935,6833,CHEVROLET,671,0
75659,5681,GMC,1155,0
83624,2558,DODGE,723,0
85366,5546,PONTIAC,1113,0
83369,7463,CHEVROLET,2152,0
84845,4637,CHEVROLET,2152,0
51623,6184,CHEVROLET,671,0
103927,3428,FORD,1130,0
101045,2735,FORD,1130,1
72349,5523,NISSAN,686,0
72010,3944,CHEVROLET,1974,0
88129,6271,FORD,1633,0
77099,4249,CHRYSLER,1389,0
52334,2820,HYUNDAI,505,0
67186,3358,DODGE,630,0
73560,4460,CHRYSLER,1389,0
68117,6595,KIA,1215,0
71350,10718,TOYOTA,569,1
73482,4236,CHEVROLET,2799,0
77167,5132,CHEVROLET,803,0
77764,5524,DODGE,1623,0
79550,3563,CHRYSLER,1272,0
73087,3905,CHEVROLET,1974,0
69900,6149,CHEVROLET,1801,0
74048,7191,PONTIAC,1974,0
73239,6722,CHEVROLET,1506,0
78387,2799,FORD,920,1
77792,5947,FORD,1506,0
75648,2430,FORD,1220,0
82053,5713,PONTIAC,5092,0
62643,3179,FORD,825,0
72577,9981,DODGE,1623,0
87246,3550,PONTIAC,2412,0
77583,2592,CHRYSLER,1689,0
77026,3701,FORD,1155,0
89628,9156,DODGE,1373,0
87538,5513,PONTIAC,2412,0
92526,7733,CHEVROLET,2351,0
82944,8680,DODGE,983,0
50269,6159,KIA,671,0
88932,5938,CHEVROLET,1113,0
55133,4395,SUZUKI,505,0
90879,3121,CHRYSLER,1930,0
88760,7387,CHEVROLET,2152,0
77983,2451,DODGE,686,1
93397,3639,CHRYSLER,1630,0
77691,3789,CHRYSLER,1689,0
75254,7930,MERCURY,1740,0
86187,3936,DODGE,2063,0
88396,9022,NISSAN,723,0
63684,5164,CHEVROLET,923,0
74489,0,DODGE,1220,0
84246,0,SATURN,853,0
62978,0,CHEVROLET,728,0
69746,0,CHEVROLET,1118,0
77823,0,DODGE,1389,1
66456,0,SATURN,728,0
70052,0,FORD,1220,0
64288,0,TOYOTA,833,1
74805,0,SATURN,803,1
89821,0,JEEP,2022,1
58240,0,CHRYSLER,1003,1
81673,0,TOYOTA,594,0
62554,0,SATURN,728,1
78213,0,SUBARU,803,0
57706,0,TOYOTA,505,0
52467,0,CHEVROLET,671,0
68248,0,CHEVROLET,1703,0
88416,0,CHEVROLET,2282,0
84653,0,CHRYSLER,1803,0
93706,4338,NISSAN,1641,0
67518,2325,FORD,1125,0
87502,4137,NISSAN,1023,1
80065,5718,MAZDA,1633,0
76250,5042,PONTIAC,1974,0
86703,5163,HONDA,1543,0
78585,2957,OLDSMOBILE,4922,1
67756,7362,PONTIAC,1118,0
45412,5056,CHEVROLET,764,0
43003,4746,CHEVROLET,623,0
75786,4834,CHRYSLER,1923,0
60086,7459,CHEVROLET,1215,1
85008,4228,CHEVROLET,2452,1
70785,7200,CHEVROLET,1974,0
84124,7082,PONTIAC,2152,1
64637,5853,MAZDA,825,0
50287,3524,MERCURY,1054,0
71708,3065,CHRYSLER,1923,0
75000,3977,DODGE,1923,0
76219,5830,CHEVROLET,1455,1
62288,2024,MERCURY,1125,0
88997,3412,FORD,1243,1
77472,3841,FORD,1155,1
54872,4389,CHRYSLER,1169,0
86691,5589,PONTIAC,594,1
64594,4683,CHEVROLET,1118,0
70632,3813,SATURN,2508,0
34921,1677,KIA,882,0
70598,3282,FORD,1220,0
64060,2855,BUICK,2003,0
87511,4262,CHRYSLER,1503,0
86250,3513,DODGE,2063,0
73351,2606,MERCURY,1220,0
82070,7395,CHEVROLET,2152,0
81598,6078,GMC,2452,1
69613,2354,FORD,1125,0
73806,7252,CHEVROLET,1038,1
50584,5260,CHRYSLER,1251,0
66473,2633,FORD,1906,1
72511,4177,MITSUBISHI,1572,1
67818,2402,HYUNDAI,1028,0
40641,2865,CHRYSLER,1275,1
73381,5846,FORD,2040,0
78298,5167,CHRYSLER,1389,0
67140,4236,CHRYSLER,1215,1
63352,3307,CHRYSLER,1515,0
75662,5167,CHRYSLER,1389,1
72253,4993,DODGE,1389,0
84701,5723,CHEVROLET,1373,0
39509,2764,MERCURY,942,1
77434,5846,FORD,2040,1
79288,5266,CHEVROLET,803,0
61598,4799,CHEVROLET,1118,0
73453,3339,CHRYSLER,1923,0
63361,7214,CHEVROLET,1703,0
76890,2480,CHRYSLER,1689,0
57121,7753,CHRYSLER,920,0
57902,3446,DODGE,1086,1
56498,5683,CHEVROLET,1003,0
54827,7187,PONTIAC,837,0
85599,7567,CHEVROLET,1633,0
63111,3362,SATURN,1028,0
89977,3819,CHRYSLER,1803,0
89692,4118,CHRYSLER,2063,1
64921,9027,VOLVO,1703,0
54586,2387,CHRYSLER,1386,0
84715,4531,PONTIAC,2152,0
78243,5553,DODGE,1623,0
48406,3613,SATURN,1769,0
80688,6596,CHRYSLER,1763,0
81511,1951,FORD,1283,1
97993,2387,CHRYSLER,1930,0
85146,4865,JEEP,1283,0
59524,9878,FORD,671,1
60503,8958,CHRYSLER,1020,0
85296,6237,JEEP,983,0
90612,5886,JEEP,1353,0
65805,2787,DODGE,930,0
52776,2237,DODGE,888,0
69040,3480,SATURN,728,0
82806,5351,PONTIAC,2152,0
57304,5070,CHRYSLER,1086,0
96746,3234,CHRYSLER,2218,0
73928,5903,CHEVROLET,803,0
90940,3354,HYUNDAI,620,0
91513,5146,SATURN,909,0
79790,11492,CHEVROLET,1623,0
81011,3360,CHEVROLET,2452,0
79081,4606,CHRYSLER,1923,0
82365,3234,CHRYSLER,2063,0
82813,3700,DODGE,2063,1
86645,5225,TOYOTA,894,0
95381,3755,FORD,1353,1
53118,2845,HYUNDAI,971,0
83181,7992,TOYOTA,594,1
91558,3311,FORD,1641,1
56156,2328,FORD,1220,0
34727,3438,CHRYSLER,1182,0
91276,2679,FORD,1641,0
88768,3464,DODGE,2063,0
58623,3391,CHEVROLET,920,0
87042,6196,DODGE,1763,1
47715,2835,MERCURY,993,0
88197,4497,DODGE,1763,0
79632,7221,HYUNDAI,803,0
49920,3585,BUICK,1628,1
54216,2902,SATURN,1966,0
77390,3877,BUICK,2508,1
80007,2757,NISSAN,894,0
